code,Z_score
GM0321,-0.239612897683582
GM0406,-2.49859441010749
GM0677,NaN
GM1884,NaN
GM0166,-1.23292803337985
GM0678,0.380589743105505
GM0537,-2.41600807460574
GM0928,3.40359761818475
GM1598,NaN
GM0542,-1.32383224646887
GM1931,-0.679215700144488
GM1659,NaN
GM1982,2.54932478619171
GM0882,3.59653007071681
GM0415,-2.76393717333067
GM1621,-0.440060474081438
GM0417,-2.57015614081638
GM0080,-1.24645983231701
GM0546,-2.2826206886235
GM0547,-2.11410242803349
GM1916,NaN
GM0995,-3.47830741345183
GM1640,3.33593160879069
GM0327,-1.77758822633848
GM1705,1.44354570274908
GM0553,-2.51671459667124
GM0262,1.66952199083075
GM0809,1.30055902813542
GM0331,-0.0805582882269523
GM0168,2.06432890701855
GM0263,-0.0432631383324585
GM1641,3.34503378775918
GM1991,1.36027132702713
GM0556,NaN
GM0935,3.54085584633742
GM0420,-3.69169937462575
GM0938,3.51823545198929
GM1948,NaN
GM0119,-0.218671318481277
GM0687,-0.576303689499785
GM1842,-1.56586329145673
GM1731,NaN
GM1952,0.869789058852227
GM1709,-0.0666182489934742
GM1978,NaN
GM1955,2.24911390907996
GM0335,-0.745244437857144
GM0944,2.03342729779273
GM1740,-0.0470939776187106
GM0946,NaN
GM0356,-0.445647883713286
GM0569,-2.06128691158266
GM0267,-2.03524392403328
GM0268,1.34687720445238
GM1930,NaN
GM1970,0.0193156919971601
GM1695,-0.0314525210224243
GM1699,-0.160942278876141
GM0171,-2.43815364412571
GM0575,-2.56376210370043
GM0820,NaN
GM0302,0.136304063231358
GM0579,-2.30848869380162
GM0823,2.8271045164192
GM0824,1.95932056081005
GM1895,NaN
GM0269,-0.112261073994923
GM0173,1.77871464541782
GM1773,1.52259570803128
GM0175,1.03099245717336
GM1586,1.84798972027183
GM0826,0.977496930604353
GM0085,-0.239937693003596
GM0431,-2.57813714307409
GM0432,NaN
GM0086,-0.317562222882165
GM0828,0.215019959021675
GM1509,2.7151672028935
GM0437,-2.35782804351348
GM0589,-0.351936496611408
GM1734,1.47070229644741
GM0590,-1.14917457935992
GM1894,2.38910412218873
GM0765,0.560343763302097
GM1926,-0.874681606760925
GM0439,NaN
GM0273,-1.69924789603642
GM0177,1.62333383974812
GM0703,-0.079641296002929
GM0274,1.27123049222055
GM1667,2.71373648265821
GM0275,1.99741156947783
GM0340,-0.386136182457109
GM0597,-1.29321450838453
GM1742,NaN
GM0603,-1.72468968417154
GM1669,3.60468913654155
GM0957,3.20738231421951
GM1674,-0.245789992373038
GM0599,-1.3093840316119
GM0840,-0.192596468642548
GM0441,-2.81405600692028
GM0279,-1.18590452616193
GM0606,-1.69509429166749
GM1676,-0.252302907916228
GM0965,NaN
GM0845,1.31696011805541
GM1883,3.18901305386262
GM0610,-1.39048260059893
GM1714,-2.12529581030801
GM0090,-0.818945503198691
GM0342,-1.95994789416435
GM0847,3.14878366683265
GM0848,1.94092884169971
GM0037,0.550719359786472
GM0180,0.08466033116525
GM0532,-3.38933903767768
GM0851,-0.910320478165982
GM1708,-0.99434311757913
GM0971,3.7657826173838
GM1904,-2.3456345615999
GM1900,-2.6342963207914
GM0715,NaN
GM0093,-0.631903118890517
GM0448,-2.08843040157409
GM1525,-2.37427917301975
GM0716,-0.742913536260031
GM0281,-0.585415770612453
GM0855,1.54120813006346
GM0183,1.97955105441199
GM1700,NaN
GM1730,0.310387293167761
GM0737,-0.132406760683008
GM0450,-3.42904791238781
GM0451,-2.1298496753679
GM0184,-2.75672573010027
GM0344,NaN
GM1581,-0.876533833035365
GM0981,4.23207861168152
GM0994,3.62333536030064
GM0858,2.77230768747525
GM0047,0.557992224920232
GM0345,-0.844849042208448
GM0717,-1.08917040449677
GM0861,2.88245743200622
GM0453,-3.3037566580664
GM0983,NaN
GM0984,NaN
GM1961,-0.159613091150127
GM0622,-1.91443868602705
GM0718,-1.01573589948804
GM0986,3.80013126411684
GM0626,-2.01871369004289
GM0285,-0.703785143714614
GM0865,1.62810077194143
GM1949,-0.702740175884952
GM0866,2.80936593257883
GM0867,1.00634129414268
GM0627,-1.25394710102057
GM0289,-0.100985448760516
GM0629,-2.29445613111492
GM0852,-2.67323598361177
GM0988,2.99521943433713
GM1960,-0.511699251082627
GM0668,-0.41987568597777
GM1969,0.340478749059926
GM1701,0.0480722684548142
GM0293,NaN
GM1950,0.64724840470766
GM1783,-0.83691848685298
GM0098,-0.94416352359169
GM0189,1.74755197476124
GM0296,NaN
GM1696,-2.14720901898576
GM0352,-0.242682480459029
GM0294,2.59744496093248
GM0873,-0.02586406435322
GM0632,NaN
GM0880,-3.51104702439776
GM0351,NaN
GM0353,-0.226517682682927
GM0479,-3.4848296266534
GM0297,-0.0521267311150278
GM0473,-2.80149019327943
GM0050,-2.373978615236
GM0355,-1.6500657094558
GM0299,NaN
GM0637,NaN
GM0638,-1.2702839630754
GM1892,NaN
GM0879,0.652075642877816
GM0301,1.48344303166728
GM1896,-0.371070850731874
GM0642,-1.43027794000907
GM0193,0.0372304667317231
