code,Z_score
GM1680,0.241156328919935
GM0358,-2.81720654935435
GM0197,1.47730649962446
GM0059,0.367044722410221
GM0482,-2.51630489932036
GM0613,-1.58201046089798
GM0361,-3.15910431628196
GM0141,1.84447111329947
GM0034,-1.43505266610808
GM1723,-2.46462306891281
GM0484,-3.24321999183756
GM1959,-1.6952868237552
GM0307,-0.350167203437189
GM0362,-3.49140144697715
GM0363,-3.3470079112271
GM0200,1.64265650554824
GM0202,1.3246347118566
GM0106,0.72733317002166
GM0743,0.657171381668444
GM0744,-1.67000611279986
GM0308,-1.46749266600938
GM0489,-2.32144887340175
GM0203,0.000843331281596442
GM0888,3.848463198259
GM1954,3.72487172884515
GM0889,3.96914268241163
GM1945,0.507483786097435
GM1724,1.69254840479709
GM0893,4.10398294895566
GM0373,-3.09225783053725
GM0748,-0.10737817316652
GM1859,1.66168926930206
GM1721,1.68234294287935
GM0753,0.711688583100866
GM0209,1.34937520591348
GM0375,-3.35035225973873
GM1728,-0.0158239986676623
GM0376,-2.1003178793351
GM0377,-2.54983659779666
GM1901,-2.53308809669771
GM0755,2.72841822404702
GM1681,-0.0852876880186328
GM0147,1.93040936055543
GM0654,-0.205435745534007
GM0757,-0.469321718811403
GM0758,-1.86456267302107
GM1876,1.62004044876866
GM0213,1.41130896196911
GM0899,3.93838456657037
GM0312,-1.27825393401983
GM0313,-1.0202402752783
GM0214,-0.0527092710106523
GM0502,-1.88017358021272
GM0383,-3.29704909091222
GM0109,0.954595558628592
GM1706,3.46344826412493
GM0216,-1.06434542225994
GM0148,0.947491844064106
GM1891,-0.0350041365129026
GM0310,-1.24749393823224
GM1940,-0.545569318039382
GM0736,-3.29623411504034
GM1690,1.39734437202621
GM0503,-1.36562717395827
GM0400,-3.28234564031134
GM0762,4.28968868373455
GM0150,0.0648911474250406
GM0384,-2.39460959764606
GM1980,-2.82421950370593
GM1774,0.489747851140716
GM0221,1.96983123744759
GM0222,1.86844548780652
GM0766,-1.16474416094712
GM0505,-2.45363132501819
GM0498,-1.91832892232836
GM1719,-2.18445682866358
GM0303,0.0263617228616134
GM0225,0.600709881443374
GM0226,3.09773813625932
GM1711,3.3911760978044
GM0385,-2.62510589147057
GM0228,0.0476237174609605
GM0317,-0.84605403079192
GM1979,1.12019415198677
GM0770,-1.29600982715582
GM1903,4.27154252553765
GM0772,1.63201358644995
GM0230,0.725531675290622
GM0114,0.852169750639294
GM0388,-1.40423868035369
GM0153,1.87637504235995
GM0232,1.85631368896117
GM0233,-0.474106981730251
GM0777,-2.74471612082613
GM0779,-2.24904488559776
GM1771,2.6332163761641
GM1652,3.36479716764891
GM0907,0.869115401122201
GM0784,-1.9355040886986
GM1924,-0.414553916184733
GM0664,-0.772762767548002
GM0785,-0.505416136424438
GM1942,-1.8239028829998
GM0512,-1.3826637016514
GM0513,-2.7428587621978
GM0518,-1.61044444224452
GM0014,0.519557456409666
GM1729,4.10116633791279
GM0158,0.663765221310915
GM0392,-2.07752491084301
GM0394,-2.71907220851029
GM1655,-1.22099762977956
GM0160,1.62155701900135
GM0243,-0.43018228903793
GM0523,-1.76992279027275
GM0072,-0.10168899168711
GM0244,0.227924107019196
GM0396,-2.99000532326979
GM0397,-2.70491937892858
GM0246,-0.573591893812865
GM0074,-0.0225710609920145
GM0917,3.56614044854798
GM1658,-0.171730645341357
GM0399,-3.2001720730765
GM0163,1.2436035702609
GM0794,2.71272215140372
GM0531,-1.70065225330343
GM0164,0.515556847062302
GM0796,-0.5584605496266
GM1966,0.149656169920006
GM0252,1.73056720057464
GM0797,-1.45280208074154
GM0534,-2.74022440935855
GM0798,-2.0103496945194
GM0402,-2.52632412251976
GM1963,-0.91895849929048
GM1735,1.8334293118313
GM1911,-2.63852767816207
GM0118,1.08106938459682
GM0405,-2.13162117046452
GM1507,1.29523063404661
GM0321,-1.4577103865029
GM0406,-1.29625905550814
GM0677,0.121494997114455
GM1884,-1.88445156792666
GM0166,-0.191538110076842
GM0678,0.0976641153538264
GM0537,-2.36275446581952
GM0928,3.79902499951142
GM1598,-2.27407017049468
GM0542,-2.31481909930782
GM1931,-2.35722009344164
GM1659,-0.441705043810616
GM1982,2.88603149526062
GM0882,4.30261634642763
GM0415,-2.98262901330345
GM1621,-2.19389176370898
GM0417,-1.59116265978641
GM0080,-1.28784251161267
GM0546,-2.61217420727278
GM0547,-2.35006279776834
GM1916,-1.73039367183794
GM0995,-1.09598949331479
GM1640,3.99660469266605
GM0327,-0.332616868182125
GM1705,1.98844091518956
GM0553,-2.41083611039049
GM0262,1.18436435626935
GM0809,-0.666090625333109
GM0331,-1.94758235757612
GM0168,1.7856113295349
GM0263,-0.533517725696242
GM1641,3.64198033788823
GM1991,2.42081178240793
GM0556,-1.57186583014394
GM0935,3.37711838743638
GM0420,-2.14625487925264
GM0938,3.27634359002985
GM1948,-0.318802238192904
GM0119,0.929605072419837
GM0687,-0.0143737220043948
GM1842,-1.39572991078251
GM1731,0.269639844867355
GM1952,0.758832284341072
GM1709,-1.60005441031676
GM1978,-2.38847638313605
GM1955,2.18195579248193
GM0944,2.98761768488162
GM1740,0.148879381173697
GM0946,1.02799904549852
GM0356,-1.82424979860291
GM0569,-2.70225320296437
GM0267,-0.685856704851715
GM0268,1.43250359192054
GM1930,-1.46481826886246
GM1970,-0.493684863832656
GM1695,-0.124541108843788
GM1699,0.788938143095123
GM0171,0.0810142041084944
GM0575,-2.11028643177012
GM0820,-0.445724678749684
GM0302,0.285612387194256
GM0579,-2.31889207753775
GM0823,-0.184204576671752
GM0824,-0.590455123372484
GM1895,-0.946858960007205
GM0269,0.102208628866854
GM0173,2.20424023139764
GM1773,0.723381556764614
GM0175,1.50063606888295
GM1586,1.73903691136748
GM0826,-2.19169750391685
GM0085,0.73460065309702
GM0432,-2.41394660615269
GM0086,0.923306877094255
GM0828,0.544715173615708
GM1509,2.01179278494579
GM0589,-2.26293833014869
GM1734,1.36157399792921
GM0590,-2.73032022411804
GM1894,3.97576955088652
GM0765,0.637575380930583
GM1926,-1.53762333743472
GM0439,-2.99428459689486
GM0273,-0.422889280429245
GM0177,0.901243930466379
GM0703,-0.422602850554028
GM0274,1.4528302151363
GM0275,1.7293184810884
GM0340,0.141445689391479
GM0597,-2.58917116683113
GM1742,0.31075784294413
GM0603,-1.53409929852896
GM1669,4.44172683782255
GM0957,4.07580102153752
GM1674,-0.524357523289742
GM0599,-2.51076877746003
GM0840,-1.15701385347107
GM0441,-3.30969905884941
GM0279,-0.407447028634413
GM0606,-1.38679163936216
GM1676,-0.525739633080242
GM0965,0.606513000672531
GM0845,-0.232836108663928
GM1883,3.25849524948421
GM0610,-3.03507580283882
GM1714,-0.275383938560001
GM0090,0.475569443714728
GM0342,-1.09728848968575
GM0847,3.55470846822714
GM0848,1.60859572555464
GM0037,1.11461283791327
GM0180,0.885952863234643
GM0532,-1.98959069569898
GM0851,-0.555762504703887
GM1708,-0.145734123650443
GM0971,3.22031256733004
GM1904,-2.46853250822426
GM1900,0.252433960740144
GM0715,0.772560451605907
GM0093,-1.34682736554558
GM0448,-2.27658450727037
GM1525,-2.20178216895424
GM0716,-0.0398214635852068
GM0281,-0.445718715021053
GM0855,-0.880623929325188
GM0183,1.780767430902
GM1700,0.480081927543925
GM1730,0.867521273383253
GM0737,0.586204588184527
GM0450,-3.29751412494726
GM0451,-2.98020999603553
GM0184,-0.417687565271358
GM0344,-3.49506862207207
GM1581,-0.516699854504698
GM0981,4.36696017454103
GM0994,3.78063824927848
GM0858,1.73195842060858
GM0047,1.07743018758689
GM0345,-0.106899897827804
GM0717,-0.348089612936717
GM0861,1.1833578325439
GM0453,-2.82469026969581
GM0983,0.958881255682021
GM0984,1.20080822102916
GM1961,-1.96689481556867
GM0622,-1.45077356284502
GM0718,-1.40427072044682
GM0986,4.34170370754651
GM0626,-2.2167991862708
GM0285,-0.283595254132182
GM0865,-0.976899083413001
GM1949,-0.689661472297027
GM0866,1.86419097113923
GM0867,-1.28438289204012
GM0627,-2.95060352881349
GM0289,-0.0875993869925953
GM0629,-1.44326877546854
GM0852,-2.63559839352785
GM0988,3.69309641064835
GM1960,-1.02247382395415
GM0668,0.287321507889031
GM1969,0.326440732806747
GM1701,1.11800286480565
GM0293,-0.260092718826446
GM1950,1.44178213581037
GM1783,-1.36046779450925
GM0098,0.162013302188703
GM0189,1.92835111926872
GM0296,0.0504185654329505
GM1696,-2.17583425179428
GM0352,-0.738585535779861
GM0294,2.14945718811688
GM0873,-0.163553214564507
GM0632,-3.12787362790429
GM0880,-2.88630810336741
GM0351,-0.57843239467804
GM0353,-2.20130368076211
GM0479,-2.97270957689397
GM0297,-1.20888146997407
GM0473,-2.57181704071113
GM0050,-0.848688602186061
GM0355,-1.28569365715169
GM0299,-0.042325599095027
GM0637,-1.78671012381411
GM0638,-2.51320711785466
GM1892,-1.54843913830885
GM0879,-1.95330629905674
GM0301,1.18472936909375
GM1896,-0.0875301574708677
GM0642,-2.18034433185501
GM0193,0.525292436340248
