code,Z_score
GM0400,-2.01198942191751
GM0402,-7.06170372216426
GM0405,-5.46560154045696
GM0406,-6.94235115671919
GM0415,-6.68219658660346
GM0417,-6.70633958171073
GM0420,-4.8173646197886
GM0431,-6.69542584280968
GM0432,-4.7356485269685
GM0437,-6.86886486848831
GM0439,-6.33853652215988
GM0441,-3.60736580019054
GM0448,-2.75643611846396
GM0450,-5.42891333422569
GM0451,-6.21954918768972
GM0453,-4.83884652055
GM0473,-5.56669842458248
GM0479,-6.50390412746686
GM0482,-2.70360205254758
GM0484,-4.3604689193652
GM0489,-2.53475169373331
GM0498,-5.29947655359514
GM0502,-2.50727082735469
GM0503,-2.44906710618041
GM0505,-3.45336370386753
GM0512,-4.45105159071242
GM0513,-3.45796834013408
GM0518,-3.20834008701548
GM0523,-4.12438177072718
GM0531,-2.20642275798075
GM0532,-5.09171306596558
GM0534,-5.44460836802075
GM0537,-3.3390597460633
GM0542,-2.44947125637692
GM0546,-3.79829462352526
GM0547,-4.19905290459524
GM0553,-5.06140575992449
GM0556,-2.60913024717582
GM0569,-5.69957590329251
GM0575,-4.41163325677682
GM0579,-3.90982982734374
GM0589,-4.22876115842227
GM0590,-2.86881064281838
GM0597,-2.04056700036802
GM0599,-2.52929095089285
GM0603,-2.78707935317241
GM0606,-2.53561917874464
GM0610,-3.33973650009928
GM0613,-2.68759436513888
GM0622,-2.56114417137564
GM0626,-2.76215694025547
GM0627,-3.85341326815559
GM0629,-1.86810420500991
GM0632,-5.46978328458241
GM0637,-2.74679099966308
GM0638,-3.67857613835454
GM0642,-2.54792628598118
GM0654,0.397851452256346
GM0664,0.178426502866371
GM0668,-2.35467883530313
GM0677,0.606309041605545
GM0678,0.173081009501396
GM0687,-0.0997321898518216
GM0703,0.366567451370288
GM0715,0.427101723282685
GM0716,-0.988946775755741
GM0717,-0.439207748408133
GM0718,-0.443534278773586
GM0736,-6.54674792495602
GM0737,0.939511142498109
GM0743,3.93911696521323
GM0744,-0.952495373254652
GM0748,-0.910670901647812
GM0753,1.03885986671273
GM0755,1.35879303396657
GM0757,-0.385258676636869
GM0758,-2.81242234762727
GM0762,3.43427963467867
GM0765,2.81354423161631
GM0766,-2.72273807510958
GM0770,1.93450977859794
GM0772,1.35764192876949
GM0777,-2.41103869482498
GM0779,-2.74282700666717
GM0784,-2.60924899210545
GM0785,-1.23215611395616
GM0794,1.91697899544966
GM0796,-1.32690931786301
GM0797,-1.81744094834815
GM0798,-0.594831297997747
GM0809,-2.46007391609478
GM0820,1.72066667242349
GM0823,0.505768279206447
GM0824,-0.662204501271292
GM0826,-2.51156458509653
GM0828,-1.41716585242915
GM0840,-1.66523487764946
GM0845,-0.925337490322958
GM0847,3.79323234184189
GM0848,1.15123869759851
GM0851,-1.64919316956336
GM0852,-6.75726440800075
GM0855,-1.97188956570155
GM0858,3.41315940046217
GM0861,1.86584711771035
GM0865,-1.49865880047614
GM0866,2.46641638001817
GM0867,-2.4115812364969
GM0873,-0.0488258109898389
GM0879,-0.998372263887169
GM0880,-6.6277666361837
GM0882,7.21143110575159
GM0888,6.71145602109025
GM0889,5.58077906677813
GM0893,3.09815993201981
GM0899,6.89896524085829
GM0907,2.57918922502796
GM0917,7.21143110575159
GM0928,7.36498540236775
GM0935,6.99376805863499
GM0938,6.92906866192823
GM0944,1.74732488530893
GM0946,5.06188871191007
GM0957,5.47339881948896
GM0965,7.41004583353389
GM0971,6.2856743190367
GM0981,7.49431677367845
GM0983,4.30721541140877
GM0984,2.83711859735632
GM0986,7.23420405333677
GM0988,5.0105506003917
GM0994,7.06606379564283
GM0995,-6.11813960572284
GM1507,3.71119408047807
GM1509,3.34755394117225
GM1525,-4.26587345267029
GM1581,-5.0222412122866
GM1586,3.36715983486368
GM1598,-5.77387770255764
GM1621,-2.31959655466206
GM1640,5.07597726119004
GM1641,5.406697089134
GM1652,2.40784761201382
GM1655,-1.93711789090939
GM1658,3.38826623109395
GM1659,1.36091318646906
GM1667,1.05259220811704
GM1669,5.67531613185789
GM1674,-1.11557496113453
GM1676,-0.234613039341684
GM1680,2.30054965813216
GM1681,2.09703551195098
GM1690,-0.390801704805196
GM1695,0.178426502866375
GM1696,-6.89994807370125
GM1699,1.32550961725891
GM1700,1.91512561120172
GM1701,-0.783400039903173
GM1705,-0.0863451065437475
GM1706,4.36899110915248
GM1708,-2.85061491416331
GM1709,-2.7201291159071
GM1711,5.73968470788468
GM1714,-0.524179293601413
GM1719,-3.23474833054765
GM1721,-0.446118775108064
GM1723,-1.85574918291633
GM1724,3.07693649072994
GM1728,2.25398565077366
GM1729,7.41004583353389
GM1730,2.33448513636724
GM1731,1.11086276880205
GM1734,-0.742609836731937
GM1735,2.10643296476675
GM1740,-2.28195810359226
GM1742,1.76461061129963
GM1771,2.35683472575098
GM1773,-1.80209843877801
GM1774,2.54861541580769
GM1783,-2.0344259988322
GM1842,-2.49405807737917
GM1859,3.26664482398915
GM1876,1.4956487286575
GM1883,6.26355723782363
GM1884,-5.06157148480714
GM1891,1.4210665635361
GM1892,-3.16974272719878
GM1894,4.56819417629229
GM1895,3.24539944134321
GM1896,-3.38411344677643
GM1900,-3.54504474336336
GM1901,-4.62259913806472
GM1903,7.41004583353389
GM1904,-6.34200765234787
GM1911,-3.409649905375
GM1916,-2.60421253288048
GM1924,-1.69109032622816
GM1926,-2.13506726015093
GM1930,-2.66461664478137
GM1931,-3.44961347256997
GM1940,-3.63452870909611
GM1942,-7.12183603884316
GM1945,0.950170434241924
GM1948,0.554920662979644
GM1949,-0.442771462655449
GM1950,2.9619611974033
GM1952,2.82122892082027
GM1954,6.89896524085829
GM1955,2.42608429117434
GM1959,-3.18370594980351
GM1960,-4.33614065634225
GM1961,-4.79173564028821
GM1963,-3.39044753894352
GM1966,2.41604993925652
GM1969,2.55706342940878
GM1970,1.54896159006034
GM1978,-3.89376111888309
GM1979,2.46439145010069
GM1980,-4.4527283843395
GM1982,1.89460772527659
GM1991,0.425846185001617
